chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,label
0.31974164,0.48802483,0.45875484,0.5321803,0.3340218,0.22970276,0.43002334,0.79963654,0.47782096,0.3755326,0.57117826,0.37069318,0.24060856,0.28472313,0.28383178,0.3553132,0.29825667,0.29789233,0.24864385,0.30700102,0.20441592,0.2570161,0.34175885,0.24151437,-190.1785,187.229,66.7199,1.508138,-2.9248462,4.714652,1.0114298,-5.9946084,-8.7217245,-8.714955,-6.7559147,-3.6097817,-4.2282095,70.93581,72.7993,23.658228,7.9361506,7.104734,5.167741,6.2487597,8.894885,8.604554,7.9884624,7.2706695,6.2306876,6.429347,24.271522652692152,13.748342931412155,20.474327443245148,23.789735779436036,21.697345036965466,15.629392061303301,24.563082476087676,20.47234257930318,3.5400663168120334,5.27137203657005,5.898699191670263,4.981377796253777,3.3404334793010824,4.775468153565907,Major
0.36436293,0.7131077,0.24356869,0.15673298,0.32198587,0.50591063,0.6754099,0.37723622,0.35567716,0.46158615,0.89142084,0.4298058,0.13282058,0.25274885,0.11658902,0.13961878,0.1673078,0.14500917,0.20189899,0.118171774,0.11998678,0.12509975,0.22948277,0.108512715,-148.03741,266.5573,24.05187,-31.447172,-7.250731,-10.663026,-22.753645,-24.276958,-15.873299,-11.334458,-21.32171,-25.180866,-13.349969,68.46249,42.91744,31.264395,12.7614,7.9211984,9.355179,8.292535,8.597256,7.4083996,4.7282753,6.7960057,7.6979613,4.733296,23.71415901407855,8.391252313463912,18.58711955825701,29.01290082364684,31.12467775234456,22.250589164305897,24.174814484574515,7.194090775890593,3.814127762726007,3.6305408977374554,5.707989900253971,5.923657365854598,7.059706366960059,4.134468974651524,Major
0.674767,0.45326224,0.6005564,0.5700068,0.6961289,0.4171726,0.16046967,0.2710744,0.40285316,0.8595246,0.5467657,0.5202117,0.28729418,0.1518507,0.25828424,0.20930055,0.250795,0.15372044,0.10362613,0.15043657,0.12030213,0.27826846,0.16691445,0.18154988,-148.22345,264.91757,22.375742,-36.51804,-9.590115,-4.2948112,-14.236806,-21.604145,-22.102682,-21.296173,-23.901075,-21.168436,-16.89505,72.35321,47.831177,30.515848,16.253506,10.289672,9.808605,8.557468,9.237633,7.828207,6.4536295,5.5878906,6.135352,5.4185424,19.79033430437585,12.421084238521379,22.395107716321913,24.137052811551534,27.717379810867044,20.328908232853546,24.66142542004299,7.044810606410568,3.393767275931521,4.983289078506359,4.916658682244814,5.7803229752370715,6.770631976905296,3.7989689641642417,Major
0.8755688,0.68108684,0.6641139,0.7010656,0.5335593,0.36462298,0.22690506,0.25889227,0.3222966,0.45487937,0.51522565,0.6039778,0.20391159,0.2182434,0.2607021,0.23379108,0.220163,0.21481147,0.15509446,0.15971707,0.21497212,0.2392683,0.23729476,0.20002699,-138.97485,265.86414,45.51638,-18.608284,1.6614466,7.201519,-1.5302236,-11.341053,-14.76792,-6.3335547,0.57478136,0.04686687,-3.615427,69.316765,49.36087,32.462334,12.242919,9.552839,9.486728,6.697742,7.4839153,7.144531,5.1783676,5.6182404,6.419967,4.8077064,21.937726283350678,9.981303318117059,13.556519992851513,26.118814926741784,29.08183668750159,20.520247454034003,23.81420041590953,6.768961792821802,3.3301470035400023,4.126301601458643,5.714902083878033,6.366831681218355,7.028660805392994,4.114930516086716,Major
0.1086889,0.103611216,0.075883195,0.14485951,0.30503848,0.50788224,0.71766406,0.5151102,0.52118826,0.5425187,0.93157965,0.39459816,0.10069838,0.121210895,0.11767201,0.12279292,0.14494464,0.15647118,0.20070983,0.14653437,0.23508146,0.10915977,0.22937182,0.10967582,-159.55772,260.47858,37.978104,-28.410383,-10.55887,-10.517556,-23.690289,-19.855164,-4.0102396,-7.86637,-26.280535,-25.549921,-11.6613655,70.98351,46.200718,32.844402,14.234154,8.173314,7.2724233,8.148221,7.0479903,4.4893465,5.1581535,7.9453707,7.3480697,3.6742842,23.77830675909996,17.709345903657628,20.396461859602894,29.41344502068677,26.172998366551234,21.578651612491562,24.24342689324225,7.173842462951671,3.6195687744776985,4.137852115839562,5.333113195802779,4.887607764483331,6.755606817188466,3.9062051907332704,Major
0.8091189,0.4004806,0.17684653,0.45573005,0.81651944,0.4658959,0.110304855,0.22852552,0.20614874,0.104242206,0.17575069,0.6162667,0.25037566,0.1689739,0.1326354,0.13963982,0.2364005,0.1715989,0.11304904,0.19649468,0.21528257,0.13685836,0.10591581,0.1730944,-140.55486,258.27072,29.87049,-29.767853,-3.7851565,3.8699944,-3.7807276,-14.897001,-21.632652,-17.191051,-12.258214,-11.749154,-10.988682,67.97693,44.079067,29.238304,13.242698,9.248757,9.333905,6.3167877,8.1227,9.053077,7.506094,4.947385,5.0877953,4.498004,23.786967964375524,11.979066325083839,19.852999385246026,26.132111072930357,29.31435278114923,21.108129185981433,23.830540663293046,7.634134222337066,3.837221184790549,3.846571386261326,5.305356577979689,5.854180432953344,6.98554441270422,4.0550725659027655,Major
0.5830075,0.4428101,0.28308502,0.14397639,0.105276205,0.31340128,0.5978907,0.18617706,0.07391006,0.21690832,0.7119235,0.93264407,0.20000917,0.19774632,0.15324391,0.12525822,0.12063094,0.15812896,0.2304358,0.11476172,0.15340766,0.13236924,0.20735852,0.16095117,-145.0754,241.93797,17.498034,-23.896912,7.024401,7.3348207,-8.319774,-17.167437,-4.587167,9.514668,0.038571168,-15.734101,-20.193384,72.93351,42.958908,33.687183,12.390315,9.560392,12.345659,6.763107,5.851692,5.059512,6.3478003,5.3596406,3.9620116,5.0591574,23.74137709580479,16.576483645499817,26.708788157541385,29.453956822237693,31.658592820006756,20.73705115843744,24.51891508076979,7.782625286631438,4.3217230002030105,5.40334444125341,5.311597679696396,6.289185413688164,6.340745108390315,4.338117317260026,Major
0.8731284,0.7177617,0.7147609,0.5000387,0.10798163,0.10670995,0.3848602,0.30406168,0.15954268,0.31297177,0.32602772,0.7029294,0.18608107,0.2251122,0.27720544,0.22284263,0.11905784,0.11773077,0.21460573,0.16857192,0.12190983,0.17648798,0.13713235,0.22927612,-132.26352,248.89392,14.944709,-27.202435,-0.45746523,-5.957575,-22.46179,-25.892435,-12.589183,-2.9392633,-13.924691,-25.82458,-24.754389,72.46656,46.061974,32.61789,13.118088,6.511421,10.096183,9.091285,9.597078,5.062081,4.808978,4.5141783,6.72402,7.639374,23.298423341730125,20.545414467370314,22.6059054848617,28.38522570603982,28.512363018155256,23.259021975644018,25.042845237810607,6.980768980568845,4.958176203207694,4.568959119720883,5.577157741959036,6.23419257019463,7.651512473072342,4.805269399095297,Major
0.5174696,0.4405227,0.5522159,0.8070999,0.690553,0.7054102,0.5094604,0.41049573,0.378133,0.35179412,0.38265336,0.35006225,0.26784462,0.28086182,0.26205146,0.29239622,0.18818858,0.31256458,0.26911923,0.32631496,0.37297612,0.30705485,0.27424186,0.23835406,-177.32344,168.1784,64.16528,2.2273507,-4.604966,4.470875,3.915687,-1.786334,-3.7969244,-3.6429443,-4.7972264,-6.034526,-5.4158797,73.35111,76.10276,25.349682,9.826969,11.066398,8.561292,6.869617,7.061191,7.811906,7.302996,6.81319,6.7608023,6.227937,24.542212315953883,10.492639128430419,17.105080273833053,21.42837482814083,18.071294364868894,15.221428607253529,24.16442682884703,19.426071124582194,4.765532673665067,5.1293198216943,6.558906987873091,5.461894283420665,3.9250392907570375,5.647088247952682,Major
0.22386189,0.2515091,0.452547,0.59094626,0.3810177,0.22561915,0.3389075,0.7855337,0.50587386,0.3558344,0.5763505,0.41503498,0.23978914,0.2521196,0.24883865,0.33601853,0.29804015,0.29269513,0.25335386,0.31129196,0.21130525,0.24388783,0.33604488,0.2535971,-179.20189,187.54036,64.91074,0.94908977,-2.018373,6.31011,3.0682125,-4.0306983,-6.7894692,-6.3955207,-4.7406707,-2.791777,-4.9273806,65.4408,66.42758,20.695364,8.215863,6.5088687,5.247293,5.6303406,8.153966,8.081461,7.3704963,6.76913,6.1031995,6.785919,22.938610278523985,13.267657527576022,21.061985573699967,22.813621782959814,21.30413272639112,15.461764461382872,25.018107488124986,19.590383182751133,3.1748992261505444,5.434064808460745,5.54036852188378,4.991966082139767,3.2443548545135927,4.69878964059692,Major
0.45887768,0.88277155,0.36388677,0.15083309,0.19994038,0.42894807,0.59845686,0.3995671,0.40665072,0.4431827,0.75238955,0.37514654,0.14282069,0.22356802,0.1343014,0.14174545,0.15961571,0.16857325,0.2013521,0.16531654,0.15140654,0.14399552,0.2562011,0.13022053,-143.885,260.26108,36.48621,-11.370597,16.172268,12.454904,-6.783662,-15.459249,-7.7095056,0.7095444,-2.7978408,-5.6730747,-4.429038,68.13029,45.21779,31.629152,9.204024,10.445758,12.630945,6.9380956,7.484426,7.456278,5.4694495,4.389108,4.2568655,4.2310123,21.683656595337798,17.24109711240921,22.040770504472977,28.31942110668839,29.81350809839865,22.861958023111562,24.757705885537174,6.950615044116058,4.349103441814347,4.684455442393969,6.032591122178252,5.43080059404733,7.773755210554337,4.663585452384606,Major
0.50472754,0.34317583,0.14354454,0.15008847,0.45736644,0.93758965,0.56447136,0.2758248,0.28586847,0.58393395,0.4039683,0.23609215,0.2639257,0.20121077,0.15182152,0.14921774,0.12617119,0.17974196,0.13139097,0.15190807,0.11386109,0.19265313,0.12909345,0.1355452,-140.98001,253.93314,39.232796,-14.908284,11.767044,13.384741,-2.5479672,-11.146767,-8.464111,-3.5474234,-9.732662,-11.489428,-4.9368496,76.12517,48.42948,29.626257,11.911585,9.011164,11.395928,5.320718,8.0241585,6.5781546,6.961428,5.124785,5.300263,4.30933,22.768073367416864,13.689472914295687,20.094253384166674,26.685124229179202,28.394190854718843,19.79254316432892,23.866323326089876,7.059801373360791,2.9857493407287405,4.343171726279971,5.792812765054683,6.362757513283167,7.4096668459837645,4.121229914291658,Major
0.7386027,0.4928816,0.3730505,0.4602163,0.4702679,0.20761739,0.21170639,0.4597888,0.45825,0.8310684,0.6494789,0.4136292,0.23834893,0.18978149,0.14524132,0.1839155,0.18460669,0.17204389,0.1634214,0.23826824,0.13762881,0.27691945,0.22923966,0.14327082,-138.01761,249.57698,42.436832,-10.525143,10.585475,10.675184,-2.365182,-10.916334,-11.773578,-6.5237517,-10.751406,-15.451584,-12.420209,77.58055,49.53379,30.273724,10.625804,9.166369,10.325421,6.2904477,8.015482,7.0727887,7.648441,6.109438,7.000426,5.773236,22.34346478889806,9.733853677187831,21.362908337353637,27.053388520231977,28.185012212336122,20.337011395321493,23.956459967796,7.129483346998466,3.1741344769745448,4.6456894970300935,6.298900544054612,6.584259583300543,7.803944238065778,4.603272699395935,Major
0.23504972,0.26765904,0.17470245,0.29283738,0.52100265,0.48352775,0.55414736,0.6343026,0.85261035,0.59319144,0.6207402,0.39387617,0.2313469,0.25962076,0.27687207,0.2619534,0.32421854,0.3039297,0.35538766,0.2079344,0.22504371,0.17287986,0.33214182,0.23247412,-185.61685,191.31154,66.65682,-0.85020834,-11.462392,-6.0014224,-0.91367704,1.9105293,0.020273872,-7.4010253,-12.575658,-7.8002276,-1.3773669,71.39332,71.59726,21.810236,10.1237545,10.371825,8.039396,7.1558876,5.590132,4.732148,7.4867396,10.336357,8.6271105,5.129227,23.284549881525805,14.10786235953658,18.474371302229375,23.468917546701245,20.482589462669672,15.76940533671423,24.584012185734412,16.65827732752571,4.476203348105196,5.318320819504062,5.822645386424615,5.287650829411277,3.320794453527602,5.264643871957833,Major
0.6016424,0.2506776,0.19916795,0.18363938,0.17836553,0.2472729,0.567696,0.81659627,0.48588532,0.34289333,0.5986689,0.7874282,0.22613643,0.25560796,0.28804085,0.30655336,0.31619954,0.29589254,0.23725714,0.24556012,0.21487841,0.24303368,0.22220987,0.27777225,-189.56622,186.80484,67.90594,9.218355,1.6358588,5.2054076,4.2487144,0.3912339,-4.7228174,-8.308875,-5.7925706,1.2427143,2.2354848,70.846535,70.82556,24.469149,8.54148,5.7824697,4.931793,4.673105,4.5655427,6.746556,8.521024,7.3277683,5.0393424,3.3563156,22.45611071994493,13.60136865782409,20.56768899137479,21.38874838894082,19.425488633525394,15.118619252414911,25.1081803791034,20.130257442662877,3.86277015078436,5.95161905864373,5.654660820734678,5.173874930860169,3.9584557780259133,5.87649356161085,Major
0.5096101,0.4208956,0.6686808,0.38050365,0.12200552,0.22893754,0.7079819,0.58775485,0.36779642,0.41669413,0.53175974,0.82258856,0.16817364,0.16635495,0.2683265,0.16523254,0.13990842,0.13682674,0.21725683,0.29578537,0.19607826,0.17226046,0.15714806,0.21774332,-154.3332,264.95532,44.55523,-11.977544,4.227411,7.815185,3.8944767,-7.9666753,-18.258648,-12.696731,-3.9587607,0.8165707,0.3234424,71.74938,49.37828,33.387814,10.660347,7.98115,12.086773,5.6724596,8.565337,7.8820524,6.742707,5.8235908,3.862191,5.247965,22.292191743002324,10.253747090543484,20.8863077955891,23.74981283109266,29.877195725057245,20.614276769308066,24.471012552161483,6.660933407376173,3.504619808236272,4.216951797470989,5.206254846448354,6.57956777612651,7.746073464830154,4.298232269220973,Major
0.1086889,0.103611216,0.075883195,0.14485951,0.30503848,0.50788224,0.71766406,0.5151102,0.52118826,0.5425187,0.93157965,0.39459816,0.10069838,0.121210895,0.11767201,0.12279292,0.14494464,0.15647118,0.20070983,0.14653437,0.23508146,0.10915977,0.22937182,0.10967582,-159.55772,260.47858,37.978104,-28.410383,-10.55887,-10.517556,-23.690289,-19.855164,-4.0102396,-7.86637,-26.280535,-25.549921,-11.6613655,70.98351,46.200718,32.844402,14.234154,8.173314,7.2724233,8.148221,7.0479903,4.4893465,5.1581535,7.9453707,7.3480697,3.6742842,23.77830675909996,17.709345903657628,20.396461859602894,29.41344502068677,26.172998366551234,21.578651612491562,24.24342689324225,7.173842462951671,3.6195687744776985,4.137852115839562,5.333113195802779,4.887607764483331,6.755606817188466,3.9062051907332704,Major
0.8036718,0.59011567,0.4148144,0.46546015,0.51314646,0.3410992,0.3544823,0.6930491,0.4567322,0.39516383,0.38198736,0.4649963,0.33026028,0.24539594,0.23487571,0.2679323,0.288626,0.30514392,0.2761804,0.32942376,0.24669656,0.29819596,0.24561118,0.19436707,-181.45389,186.02895,66.95731,1.4668322,-6.5266004,4.2283707,5.9041944,1.6857105,-2.718836,-4.389809,-4.924962,-1.3327702,0.5098023,97.23544,75.813774,27.207909,10.174897,9.153042,6.5758233,4.1606336,4.485006,6.3966904,7.0579453,6.6200743,6.786485,6.5345373,22.56042099718127,12.592530218212527,19.277906385029063,21.808234614424745,19.300135685853515,15.358076425266304,24.586491354140286,20.08680829581019,3.7868860375743623,6.480785918451028,6.089479211515183,5.305137435801012,3.6556343350964764,5.750202616843451,Major
0.74988604,0.5321206,0.31397167,0.2840987,0.56145394,0.83528745,0.563353,0.2914084,0.2753728,0.41841403,0.33634296,0.4168271,0.21054311,0.2119341,0.29776368,0.326754,0.24440192,0.27191553,0.26836768,0.3284849,0.3123348,0.32678157,0.25028688,0.19641347,-188.30768,171.36813,63.824974,1.6679986,-7.2739387,4.134286,7.540179,5.0059185,-0.569806,-5.137333,-6.683032,-2.772753,-0.4254675,107.23764,82.22557,33.214264,9.613063,11.852623,7.044594,5.4402637,3.8903046,6.030638,9.0776205,8.093457,5.836521,7.1071033,25.933232111452874,13.904968892592391,14.733622866379044,21.260613665693135,17.1174646588077,15.045579486495292,23.84173594026884,23.615970174899335,3.878240812607753,4.221988913192127,7.210359168954726,5.810136939788097,3.834642269432904,6.483932432628436,Major
0.35060933,0.498488,0.344911,0.26718715,0.3461822,0.5067165,0.94873714,0.6609124,0.4090863,0.42320213,0.61162984,0.46719372,0.2561684,0.29320046,0.30946058,0.34211543,0.32497317,0.26166782,0.12696885,0.1959151,0.26213703,0.25275996,0.28827894,0.23451525,-180.36021,190.96204,64.642914,4.46377,0.5122305,7.512848,7.2719045,1.0335108,-2.8835242,-1.9387465,0.21718378,2.6682086,1.7713766,79.89243,78.96971,23.629816,13.191241,9.52481,6.2721453,5.8134875,6.3112526,7.3457046,7.07278,6.8192024,6.92567,7.0653,23.717462507421565,14.386388800485186,16.72923988133889,20.33670610126659,19.45337717216123,14.95463814884703,24.264728099112933,19.760242253164414,4.322536544695963,4.7953650320359404,5.98174668833559,5.876306759930207,3.6323856199342988,6.042855284720172,Major
0.11528676,0.28560144,0.7260776,0.49438548,0.23508365,0.115819566,0.16035691,0.23624176,0.16569318,0.46829316,0.8389631,0.31845325,0.109026,0.13269877,0.2772582,0.22391257,0.14965288,0.14820096,0.15114436,0.2028569,0.12789714,0.13668366,0.26427367,0.11285694,-148.94221,248.11803,30.703993,-29.362366,-5.1818132,3.8015711,-6.1378508,-21.35624,-28.55313,-22.582186,-12.513076,-5.763307,-11.422606,68.42517,45.51189,29.750212,13.050489,6.4894743,11.595035,8.35996,9.7498045,9.712371,6.3218284,4.4544954,3.96671,4.418172,22.35308151706392,16.278999314838828,19.65785753689528,25.8638773064572,29.016418317844174,21.85208862954484,24.275734411735076,7.225913287302784,3.367378779997737,4.640285696167492,5.4494454422609655,5.7134914892490345,6.946848067552558,4.087820736438566,Major
0.9061556,0.700865,0.57942855,0.7106109,0.49592984,0.31903577,0.16074824,0.21505983,0.21243854,0.19064474,0.31038445,0.38165644,0.19711377,0.19500667,0.2375895,0.25165084,0.17999032,0.17548701,0.13432942,0.15900481,0.23565722,0.16950817,0.1472155,0.09313029,-132.46552,247.27283,31.159094,-22.814137,1.1435373,2.6018646,-9.354016,-17.488783,-19.941305,-19.682508,-18.155327,-7.6608872,2.7598112,77.87908,46.84344,27.515846,12.965063,6.190064,10.671052,5.634906,8.388543,8.94255,8.152764,6.490575,3.8626482,6.72422,23.097960128443802,11.131684865983093,16.83042565755336,26.832521153314485,29.031874769042325,20.73987747795523,23.755523365022214,6.979979941363916,3.5800982312830376,2.8540901882868654,5.611097272391792,5.88058670655441,7.049596734254978,3.9442159568191597,Major
0.7139753,0.5088664,0.47331598,0.37487906,0.23718451,0.29181725,0.57845426,0.27347884,0.15071246,0.16550985,0.32587233,0.7689058,0.25811973,0.32783812,0.3439412,0.31926927,0.3121765,0.29012904,0.37048617,0.2862078,0.30681464,0.28353244,0.20069142,0.21754842,-181.63014,144.55049,67.36212,17.413086,4.388092,3.0232537,-2.168595,-7.1088753,-6.918673,-4.023627,-1.1916852,-0.17499036,-2.8520756,57.7717,61.288113,25.064148,6.512624,5.071454,4.8291607,6.2795115,7.7654657,7.2785892,6.42153,4.964568,7.6338773,9.854906,24.500589001736678,15.075758072520632,21.66072597903679,20.61905555579514,19.167155302691988,15.947703621905136,24.47630898941944,21.97985406306237,4.533935430929663,5.951689675561546,4.831300104991605,4.889921904879677,3.274743897351313,4.4296063947175,Major
0.39455885,0.205878,0.17709479,0.20009127,0.29380327,0.54629695,0.47850153,0.21947585,0.16584048,0.3025256,0.726983,0.7091962,0.26668197,0.3285121,0.3511338,0.34747544,0.3284944,0.40212667,0.30279687,0.3306894,0.33747286,0.27322176,0.27756503,0.30674928,-172.20117,154.32132,51.266056,-3.8922071,-3.8669112,5.346703,2.6996117,-0.28170368,0.29331785,-3.8105488,-11.537445,-13.802375,-10.961495,62.694504,61.489998,16.361158,13.400818,10.723024,5.891712,5.503398,6.10426,5.5491905,7.3225183,9.83433,11.007917,9.912213,21.86321322189534,14.12597961519944,21.099907294692677,22.479904562984753,19.46475119784959,15.956644877690415,24.469060817708115,18.5622495465736,4.791397038409676,6.457628125608409,6.576791300848764,5.169730460968998,3.4993713387740457,4.584751465507498,Major
0.8857738,0.6027231,0.39626902,0.41662005,0.6416324,0.48975602,0.28862965,0.2681252,0.27195108,0.23776332,0.29749146,0.63461643,0.2023403,0.20011334,0.26428467,0.28607398,0.28941706,0.28214833,0.33350366,0.33891857,0.32503635,0.30899003,0.24891745,0.101163454,-193.87126,181.27525,67.8755,3.7302535,-6.3132224,1.3098147,6.333831,4.307554,-2.3071337,-7.833018,-8.470906,-5.089164,-2.2287939,79.49111,81.58774,27.67832,9.332742,9.452577,4.418566,4.950477,5.157492,6.123352,8.654507,9.317762,7.65112,6.841783,27.41133570201753,12.945519035904745,19.400620840834772,20.544428718590652,17.378016730401125,15.217214410590122,23.798152415653547,22.86884461805028,3.881242435608051,5.744570525998033,5.863962540807726,4.478434379393459,3.549380168104316,6.532355348075477,Major
